player,pos,team,cost,own,gw,mean,solio,blended,src,sd,defcon_ev,cs_ev,p5,median,p95
Johnson,DEF,Ipswich,4.0,0.1,9,1.384,,1.384,model,2.374,0.003,0.346,0.0,1.0,6.358
Schlager,MID,Nott'm Forest,5.0,0.1,9,1.384,,1.384,model,2.474,0.123,0.091,0.0,0.0,5.0
Meslier,GK,Arsenal,5.0,0.1,9,1.377,,1.377,model,2.327,0.0,0.673,0.0,0.0,6.51
Ogbene,MID,Ipswich,5.0,0.0,9,1.376,,1.376,model,2.795,0.085,0.106,0.0,0.0,6.627
Palacios,MID,Fulham,5.5,0.1,9,1.365,,1.365,model,2.697,0.101,0.093,0.0,0.0,5.0
Esse,MID,Crystal Palace,5.0,0.1,9,1.361,,1.361,model,2.465,0.111,0.091,0.0,0.0,5.0
Hickey,DEF,Brentford,4.5,0.1,9,1.357,,1.357,model,2.175,0.063,0.282,0.0,1.0,6.358
Oriola,MID,Brighton,4.5,0.2,9,1.354,,1.354,model,2.23,0.115,0.07,0.0,0.0,4.0
Doucouré,MID,Crystal Palace,5.0,0.1,9,1.346,,1.346,model,2.414,0.111,0.117,0.0,0.0,5.0
Nyoni,MID,Liverpool,5.0,0.1,9,1.345,,1.345,model,2.475,0.105,0.077,0.0,0.0,5.0
Ömür,MID,Hull,5.0,0.0,9,1.344,,1.344,model,2.785,0.075,0.088,0.0,0.0,5.627
Tosin,DEF,Chelsea,4.5,0.2,9,1.343,,1.343,model,2.223,0.095,0.314,0.0,1.0,6.358
J.Rak-Sakyi,MID,Crystal Palace,5.0,0.0,9,1.34,,1.34,model,2.517,0.116,0.101,0.0,0.0,5.0
Collyer,MID,Man United,5.0,0.0,9,1.339,,1.339,model,2.595,0.081,0.082,0.0,0.0,5.677
Akintola,MID,Hull,5.0,0.0,9,1.338,,1.338,model,2.679,0.082,0.099,0.0,0.0,5.0
Kamara,MID,Hull,5.0,0.0,9,1.336,,1.336,model,2.632,0.085,0.092,0.0,0.0,5.627
Heaven,DEF,Man United,4.5,0.3,9,1.331,,1.331,model,2.213,0.179,0.276,0.0,1.0,6.358
Trafford,GK,Leeds,5.0,1.9,9,1.327,,1.327,model,2.019,0.0,0.493,0.0,1.0,6.51
Bettinelli,GK,Man City,4.5,0.0,9,1.324,,1.324,model,2.24,0.0,0.685,0.0,0.0,6.51
James,MID,Leeds,5.0,0.1,9,1.321,,1.321,model,1.821,0.008,0.021,0.0,1.0,5.627
Wilson,GK,Coventry,4.5,0.6,9,1.319,,1.319,model,2.082,0.0,0.589,0.0,0.0,6.51
King,MID,Fulham,5.5,0.1,9,1.313,,1.313,model,1.732,0.015,0.051,0.0,1.0,4.0
Koumas,MID,Liverpool,5.0,0.0,9,1.313,,1.313,model,2.336,0.147,0.081,0.0,0.0,5.0
Patterson,GK,Sunderland,4.0,1.0,9,1.304,,1.304,model,2.134,0.0,0.613,0.0,0.0,6.51
Gelhardt,MID,Leeds,5.0,0.0,9,1.301,,1.301,model,2.493,0.101,0.069,0.0,0.0,5.0
Nelson,MID,Arsenal,5.5,0.0,9,1.3,,1.3,model,2.355,0.011,0.038,0.0,1.0,7.358
McAtee,MID,Nott'm Forest,5.5,0.1,9,1.298,,1.298,model,1.951,0.017,0.025,0.0,1.0,5.031
Woolfenden,DEF,Coventry,4.0,0.2,9,1.295,,1.295,model,2.147,0.007,0.485,0.0,0.0,6.358
Acheampong,DEF,Chelsea,4.5,0.2,9,1.294,,1.294,model,2.249,0.063,0.25,0.0,1.0,6.358
Yohanna,MID,Brighton,5.0,0.1,9,1.294,,1.294,model,2.339,0.114,0.058,0.0,0.0,4.0
Lindelöf,DEF,Aston Villa,4.5,0.2,9,1.293,,1.293,model,2.006,0.009,0.427,0.0,1.0,6.358
Phillips,MID,Man City,5.0,0.0,9,1.292,,1.292,model,2.298,0.0,0.123,0.0,0.0,5.627
Gruev,MID,Leeds,5.0,0.0,9,1.286,,1.286,model,1.802,0.045,0.06,0.0,1.0,4.0
Tchaouna,MID,Coventry,5.5,0.1,9,1.281,,1.281,model,1.735,0.011,0.085,0.0,1.0,4.0
Phillips,GK,Hull,4.0,2.0,9,1.278,,1.278,model,1.968,0.0,0.531,0.0,0.0,6.51
Gnonto,MID,Leeds,5.0,0.1,9,1.277,,1.277,model,1.713,0.041,0.023,0.0,1.0,4.627
Tsimikas,DEF,Liverpool,5.0,0.1,9,1.277,,1.277,model,2.007,0.007,0.243,0.0,1.0,6.358
Burns,MID,Ipswich,5.0,0.1,9,1.276,,1.276,model,1.983,0.0,0.07,0.0,1.0,5.627
Drakes-Thomas,MID,Crystal Palace,4.5,0.1,9,1.27,,1.27,model,2.154,0.113,0.104,0.0,0.0,4.0
Forster,GK,Bournemouth,4.0,3.1,9,1.263,,1.263,model,2.215,0.0,0.568,0.0,0.0,6.51
Buonanotte,MID,Brighton,5.0,0.1,9,1.261,,1.261,model,1.923,0.0,0.035,0.0,1.0,5.627
Matthews,GK,Crystal Palace,4.0,1.7,9,1.248,,1.248,model,2.001,0.0,0.553,0.0,0.0,6.51
Eccles,MID,Coventry,5.0,0.0,9,1.245,,1.245,model,2.437,0.079,0.098,0.0,0.0,5.0
Lavia,MID,Chelsea,5.0,0.0,9,1.245,,1.245,model,1.672,0.001,0.038,0.0,1.0,4.627
Kalimuendo,FWD,Nott'm Forest,5.5,0.1,9,1.245,,1.245,model,2.664,0.01,0.0,0.0,0.0,7.353
Austin,GK,Tottenham,4.0,0.6,9,1.241,,1.241,model,2.062,0.0,0.574,0.0,0.0,6.51
Pinnock,DEF,Brentford,4.5,0.1,9,1.237,,1.237,model,2.372,0.008,0.533,0.0,0.0,6.358
Jacob,DEF,Hull,4.0,0.0,9,1.231,,1.231,model,2.514,0.417,0.291,0.0,0.0,7.358
Jair Cunha,DEF,Nott'm Forest,4.5,0.4,9,1.23,,1.23,model,2.009,0.125,0.28,0.0,1.0,6.358
M.França,MID,Crystal Palace,5.0,0.0,9,1.228,,1.228,model,2.371,0.101,0.102,0.0,0.0,5.0
Rudoni,MID,Coventry,5.0,0.3,9,1.227,,1.227,model,2.435,0.085,0.104,0.0,0.0,5.0
Gomez,DEF,Liverpool,5.0,0.1,9,1.222,,1.222,model,1.729,0.044,0.234,0.0,1.0,5.627
Kostoulas,FWD,Brighton,5.5,0.3,9,1.219,,1.219,model,1.874,0.005,0.0,0.0,1.0,6.353
Arrizabalaga,GK,Arsenal,5.0,0.1,9,1.217,,1.217,model,2.169,0.0,0.58,0.0,0.0,6.51
Coppola,DEF,Brighton,4.5,0.0,9,1.213,,1.213,model,2.392,0.278,0.293,0.0,0.0,6.358
Markelo,FWD,Coventry,5.0,0.1,9,1.213,,1.213,model,2.546,0.007,0.0,0.0,0.0,7.353
Angulo,MID,Sunderland,5.0,0.1,9,1.21,,1.21,model,2.261,0.001,0.081,0.0,1.0,5.627
Rigg,MID,Sunderland,5.0,0.1,9,1.2,,1.2,model,1.9,0.013,0.078,0.0,1.0,5.0
Taylor,MID,Ipswich,4.5,0.2,9,1.187,,1.187,model,1.384,0.0,0.004,0.0,1.0,4.627
Scherpen,GK,Ipswich,4.5,0.3,9,1.184,,1.184,model,1.984,0.0,0.529,0.0,0.0,6.51
Lewis-Skelly,MID,Arsenal,5.5,0.3,9,1.182,,1.182,model,1.476,0.0,0.098,0.0,1.0,3.0
Svoboda,DEF,Brighton,5.0,0.1,9,1.181,,1.181,model,2.153,0.249,0.295,0.0,0.0,6.358
Costinha,DEF,Brighton,4.5,0.0,9,1.177,,1.177,model,2.433,0.218,0.269,0.0,0.0,6.358
J.Cuenca,DEF,Fulham,4.5,0.0,9,1.166,,1.166,model,1.995,0.206,0.267,0.0,0.0,6.358
Cairney,MID,Fulham,5.0,0.0,9,1.164,,1.164,model,1.65,0.003,0.032,0.0,1.0,3.0
Devenny,MID,Crystal Palace,5.0,0.0,9,1.163,,1.163,model,1.931,0.011,0.045,0.0,1.0,4.627
Steele,GK,Brighton,4.0,4.5,9,1.159,,1.159,model,1.759,0.0,0.424,0.0,1.0,5.51
Armstrong,MID,Everton,5.0,0.1,9,1.148,,1.148,model,1.863,0.041,0.042,0.0,1.0,4.627
Emegha,FWD,Chelsea,5.0,0.2,9,1.142,,1.142,model,2.813,0.006,0.0,0.0,0.0,7.353
Gillespie,GK,Newcastle,4.5,0.0,9,1.138,,1.138,model,2.028,0.0,0.549,0.0,0.0,6.51
Jaouen,GK,Newcastle,4.5,0.1,9,1.11,,1.11,model,2.05,0.0,0.51,0.0,0.0,6.51
Button,GK,Ipswich,4.0,0.5,9,1.108,,1.108,model,1.954,0.0,0.499,0.0,0.0,6.51
Lecomte,GK,Fulham,4.0,1.4,9,1.082,,1.082,model,1.873,0.0,0.421,0.0,0.0,6.51
Valdimarsson,GK,Brentford,4.5,0.1,9,1.082,,1.082,model,1.997,0.0,0.501,0.0,0.0,6.51
Bogarde,MID,Aston Villa,5.0,0.1,9,1.077,,1.077,model,1.273,0.003,0.08,0.0,1.0,3.0
Bakwa,MID,Nott'm Forest,5.5,0.0,9,1.075,,1.075,model,1.756,0.009,0.033,0.0,1.0,3.0
Röhl,MID,Everton,5.0,0.1,9,1.072,,1.072,model,1.879,0.048,0.045,0.0,1.0,4.0
O'Riley,MID,Brighton,5.5,0.1,9,1.069,,1.069,model,1.732,0.0,0.034,0.0,1.0,4.627
Van Oevelen,GK,Ipswich,4.5,0.1,9,1.068,,1.068,model,2.076,0.0,0.481,0.0,0.0,6.51
Netz,DEF,Nott'm Forest,4.5,0.0,9,1.06,,1.06,model,1.697,0.003,0.192,0.0,1.0,5.358
Milambo,MID,Brentford,5.0,0.0,9,1.052,,1.052,model,2.659,0.067,0.087,0.0,0.0,4.05
Darlow,GK,Man United,4.5,0.1,9,1.051,,1.051,model,1.822,0.0,0.404,0.0,0.0,6.51
Dennis,GK,Bournemouth,4.0,0.2,9,1.051,,1.051,model,1.982,0.0,0.472,0.0,0.0,6.51
Endo,MID,Liverpool,5.0,0.0,9,1.043,,1.043,model,1.2,0.007,0.016,0.0,1.0,2.0
Travers,GK,Everton,5.0,0.1,9,1.039,,1.039,model,1.866,0.0,0.436,0.0,0.0,6.51
Dibling,MID,Everton,5.5,0.1,9,1.026,,1.026,model,1.573,0.0,0.042,0.0,1.0,3.0
Woodman,GK,Liverpool,4.0,1.2,9,1.004,,1.004,model,1.801,0.0,0.413,0.0,0.0,6.51
B.Badiashile,DEF,Chelsea,4.5,0.0,9,0.983,,0.983,model,1.681,0.081,0.173,0.0,1.0,4.358
Benitez,GK,Crystal Palace,4.5,0.1,9,0.972,,0.972,model,1.849,0.0,0.404,0.0,0.0,6.51
Walton,GK,Ipswich,4.5,0.6,9,0.957,,0.957,model,1.999,0.0,0.401,0.0,0.0,6.51
Perri,GK,Leeds,4.5,0.7,9,0.949,,0.949,model,1.823,0.0,0.352,0.0,0.0,5.51
Lo-Tutala,GK,Hull,4.0,0.2,9,0.937,,0.937,model,1.818,0.0,0.409,0.0,0.0,6.51
Chadi Riad,DEF,Crystal Palace,4.5,0.1,9,0.934,,0.934,model,1.904,0.053,0.244,0.0,0.0,6.358
Tzolakis,GK,Hull,4.5,0.1,9,0.932,,0.932,model,1.778,0.0,0.407,0.0,0.0,6.51
Boscagli,DEF,Brighton,4.5,0.1,9,0.907,,0.907,model,1.827,0.172,0.187,0.0,0.0,5.358
King,GK,Everton,4.5,0.1,9,0.902,,0.902,model,1.798,0.0,0.37,0.0,0.0,5.51
Penders,GK,Chelsea,4.5,0.1,9,0.885,,0.885,model,1.789,0.0,0.376,0.0,0.0,6.51
Mamardashvili,GK,Liverpool,5.0,0.2,9,0.877,,0.877,model,1.683,0.0,0.326,0.0,0.0,5.51
Tzimas,FWD,Brighton,5.5,0.0,9,0.87,,0.87,model,2.07,0.004,0.0,0.0,0.0,2.0
Davies,GK,Liverpool,4.0,0.1,9,0.859,,0.859,model,1.669,0.0,0.337,0.0,0.0,5.51
Odobert,MID,Tottenham,5.5,0.0,9,0.844,,0.844,model,1.353,0.0,0.003,0.0,1.0,1.0
McNally,GK,Fulham,4.0,0.2,9,0.827,,0.827,model,1.643,0.0,0.34,0.0,0.0,5.51
Heaton,GK,Man United,4.0,0.3,9,0.823,,0.823,model,1.616,0.0,0.302,0.0,0.0,5.51
Pecsi,GK,Liverpool,4.0,0.1,9,0.812,,0.812,model,1.615,0.0,0.323,0.0,0.0,5.51
Jörgensen,GK,Chelsea,5.0,0.1,9,0.797,,0.797,model,1.741,0.0,0.298,0.0,0.0,5.51
Christie,MID,Bournemouth,5.0,0.0,9,0.792,,0.792,model,1.431,0.0,0.004,0.0,1.0,2.0
Kroupi.Jr,MID,Bournemouth,7.5,4.1,9,0.791,,0.791,model,1.83,0.0,0.003,0.0,0.0,4.627
Igor,DEF,Brighton,4.5,0.1,9,0.77,,0.77,model,1.441,0.011,0.161,0.0,0.0,3.0
Bornauw,DEF,Leeds,4.5,0.0,9,0.757,,0.757,model,1.474,0.105,0.08,0.0,0.0,3.0
Harrison,MID,Leeds,5.0,0.0,9,0.72,,0.72,model,1.164,0.0,0.002,0.0,1.0,1.0
Patterson,DEF,Everton,4.5,0.0,9,0.703,,0.703,model,1.472,0.023,0.126,0.0,0.0,2.0
L.Miley,MID,Newcastle,5.5,0.0,9,0.656,,0.656,model,1.226,0.002,0.003,0.0,0.0,1.0
Bradley,DEF,Liverpool,5.0,0.0,9,0.62,,0.62,model,1.04,0.003,0.013,0.0,1.0,1.0
John,GK,Nott'm Forest,4.5,0.1,9,0.61,,0.61,model,1.51,0.0,0.262,0.0,0.0,5.51
Ekitiké,FWD,Liverpool,7.5,0.2,9,0.579,,0.579,model,1.356,0.0,0.0,0.0,0.0,1.0
M.Bizot,GK,Aston Villa,4.5,0.1,9,0.551,,0.551,model,1.558,0.0,0.23,0.0,0.0,5.51
Ugarte,MID,Man United,5.0,0.0,9,0.543,,0.543,model,0.989,0.001,0.001,0.0,0.0,1.0
Ellborg,GK,Sunderland,4.5,0.1,9,0.508,,0.508,model,1.457,0.0,0.228,0.0,0.0,4.51
Bayindir,GK,Man United,4.5,0.2,9,0.494,,0.494,model,1.399,0.0,0.21,0.0,0.0,2.0
Henderson,MID,Chelsea,5.0,0.0,9,0.482,,0.482,model,0.933,0.001,0.002,0.0,0.0,1.0
Xavi,MID,Tottenham,6.0,0.0,9,0.48,,0.48,model,1.011,0.001,0.004,0.0,0.0,1.0
Baleba,MID,Brighton,5.0,0.5,9,0.456,,0.456,model,0.825,0.001,0.002,0.0,0.0,1.0
Mitoma,MID,Brighton,6.0,0.2,9,0.445,,0.445,model,1.158,0.0,0.002,0.0,0.0,1.0
Rodrigo,MID,Man City,6.5,0.1,9,0.425,,0.425,model,1.117,0.005,0.004,0.0,0.0,1.0
Savona,DEF,Nott'm Forest,4.5,0.0,9,0.385,,0.385,model,0.961,0.001,0.01,0.0,0.0,1.0
Onana,MID,Aston Villa,5.0,0.0,9,0.321,,0.321,model,0.786,0.002,0.002,0.0,0.0,1.0
Kulusevski,MID,Tottenham,6.5,0.0,9,0.304,,0.304,model,1.059,0.0,0.004,0.0,0.0,1.0
Fofana,DEF,Chelsea,5.0,0.0,9,0.285,,0.285,model,0.703,0.005,0.006,0.0,0.0,1.0
Milosavljević,DEF,Bournemouth,5.0,0.1,9,0.266,,0.266,model,0.851,0.011,0.012,0.0,0.0,1.0
De Ligt,DEF,Man United,5.0,0.0,9,0.205,,0.205,model,0.912,0.001,0.013,0.0,0.0,1.0
J.Timber,DEF,Arsenal,6.5,0.5,9,0.197,,0.197,model,0.802,0.001,0.015,0.0,0.0,1.0
Gudmundsson,DEF,Leeds,4.5,0.4,9,0.17,,0.17,model,0.566,0.006,0.009,0.0,0.0,1.0
Saliba,DEF,Arsenal,6.0,0.5,9,0.131,,0.131,model,0.653,0.001,0.017,0.0,0.0,1.0
Garner,MID,Everton,6.0,0.6,9,0.079,,0.079,model,0.498,0.006,0.003,0.0,0.0,0.0
Andersen,DEF,Fulham,5.0,0.1,9,0.068,,0.068,model,0.459,0.004,0.009,0.0,0.0,0.0
Drameh,DEF,Hull,4.0,0.1,9,0.051,,0.051,model,0.568,0.015,0.013,0.0,0.0,0.0
Burstow,FWD,Hull,4.5,0.6,9,0.041,,0.041,model,0.577,0.0,0.0,0.0,0.0,0.0
Bajcetic,MID,Liverpool,5.0,0.0,9,0.039,,0.039,model,0.476,0.004,0.003,0.0,0.0,0.0
Matusiwa,MID,Ipswich,5.0,0.0,9,0.037,,0.037,model,0.58,0.0,0.002,0.0,0.0,0.0
Bassette,FWD,Coventry,4.5,0.4,9,0.037,,0.037,model,0.485,0.0,0.0,0.0,0.0,0.0
Uche,FWD,Crystal Palace,5.0,0.0,9,0.036,,0.036,model,0.49,0.0,0.0,0.0,0.0,0.0
Henderson,GK,Crystal Palace,5.0,3.1,9,0.036,,0.036,model,0.428,0.0,0.021,0.0,0.0,0.0
Matazo,MID,Hull,4.5,0.0,9,0.033,,0.033,model,0.409,0.002,0.002,0.0,0.0,0.0
Ferguson,FWD,Brighton,5.0,0.0,9,0.03,,0.03,model,0.378,0.0,0.0,0.0,0.0,0.0
Gyabi,MID,Hull,4.5,0.2,9,0.029,,0.029,model,0.389,0.003,0.003,0.0,0.0,0.0
Mateo Joseph,FWD,Leeds,4.5,0.2,9,0.028,,0.028,model,0.407,0.0,0.0,0.0,0.0,0.0
Butland,GK,Hull,4.5,0.9,9,0.027,,0.027,model,0.337,0.0,0.012,0.0,0.0,0.0
Watson,MID,Brighton,5.0,0.0,9,0.026,,0.026,model,0.296,0.002,0.002,0.0,0.0,0.0
Cartwright,GK,Hull,4.0,0.1,9,0.025,,0.025,model,0.316,0.0,0.009,0.0,0.0,0.0
Danns,FWD,Liverpool,4.5,0.0,9,0.025,,0.025,model,0.306,0.001,0.0,0.0,0.0,0.0
Zambrano,MID,Hull,4.5,0.4,9,0.024,,0.024,model,0.283,0.001,0.002,0.0,0.0,0.0
Jaros,GK,Liverpool,4.0,0.0,9,0.023,,0.023,model,0.299,0.0,0.009,0.0,0.0,0.0
Leoni,DEF,Liverpool,4.0,0.1,9,0.021,,0.021,model,0.298,0.009,0.004,0.0,0.0,0.0
Saka,MID,Arsenal,9.5,10.8,10,6.965,,6.965,model,6.755,0.018,0.465,0.0,5.627,19.344
Haaland,FWD,Man City,15.5,74.4,10,6.434,,6.434,model,5.519,0.0,0.0,0.0,7.353,18.06
Gabriel,DEF,Arsenal,8.0,26.5,10,6.234,,6.234,model,4.559,0.292,2.513,0.0,6.358,15.254
B.Fernandes,MID,Man United,12.0,48.6,10,5.524,,5.524,model,4.548,0.027,0.284,0.0,3.0,14.717
Mbeumo,MID,Man United,8.0,20.2,10,5.215,,5.215,model,4.663,0.0,0.276,0.0,3.0,14.717
Calafiori,DEF,Arsenal,5.5,16.8,10,5.187,,5.187,model,5.175,0.081,1.893,0.0,5.358,13.644
Rice,MID,Arsenal,7.5,22.4,10,5.042,,5.042,model,4.275,0.121,0.567,0.0,3.0,12.985
Eze,MID,Arsenal,6.5,3.2,10,4.845,,4.845,model,5.443,0.0,0.405,0.0,3.0,15.717
Havertz,FWD,Arsenal,7.5,3.8,10,4.635,,4.635,model,5.779,0.0,0.0,0.0,2.0,18.06
Raya,GK,Arsenal,6.0,31.0,10,4.632,,4.632,model,2.491,0.0,2.734,1.0,6.51,6.51
Semenyo,MID,Man City,8.5,23.2,10,4.512,,4.512,model,4.22,0.005,0.324,0.0,3.0,12.985
Tzolis,MID,Arsenal,6.5,2.3,10,4.478,,4.478,model,6.108,0.265,0.462,0.0,3.0,15.717
Gyökeres,FWD,Arsenal,7.5,13.1,10,4.462,,4.462,model,5.218,0.0,0.0,0.0,2.0,12.707
Hincapie,DEF,Arsenal,5.5,4.2,10,4.448,,4.448,model,4.214,0.435,1.88,0.0,4.0,11.985
Mosquera,DEF,Arsenal,5.5,15.7,10,4.423,,4.423,model,4.408,0.509,1.764,0.0,4.0,11.985
Tarkowski,DEF,Everton,6.0,9.9,10,4.346,,4.346,model,3.477,0.291,1.627,0.0,3.0,10.896
Truffert,DEF,Bournemouth,5.5,4.8,10,4.277,,4.277,model,3.436,0.867,1.228,0.0,4.0,9.985
Ndiaye,MID,Everton,6.0,15.9,10,4.264,,4.264,model,3.948,0.051,0.364,0.0,3.0,11.985
O'Reilly,DEF,Man City,6.5,22.5,10,4.234,,4.234,model,4.343,0.07,1.262,0.0,2.0,13.254
Guéhi,DEF,Man City,6.0,23.5,10,4.223,,4.223,model,3.598,0.083,1.479,0.0,2.0,12.254
Palmer,MID,Chelsea,9.5,11.7,10,4.192,,4.192,model,4.335,0.003,0.237,0.0,2.0,12.985
Szoboszlai,MID,Liverpool,7.0,46.5,10,4.189,,4.189,model,3.827,0.06,0.269,0.0,2.0,11.985
Merino,MID,Arsenal,6.0,1.2,10,4.123,,4.123,model,5.376,0.021,0.297,0.0,2.0,15.717
Ødegaard,MID,Arsenal,6.5,2.9,10,4.044,,4.044,model,4.81,0.003,0.374,0.0,3.0,14.717
Cunha,MID,Man United,8.0,13.6,10,4.025,,4.025,model,4.16,0.009,0.241,0.0,2.0,12.886
Thiago,FWD,Brentford,8.0,16.1,10,3.952,,3.952,model,3.878,0.015,0.0,0.0,2.0,12.707
Tavernier,MID,Bournemouth,6.0,1.9,10,3.916,,3.916,model,4.219,0.027,0.25,0.0,2.0,11.985
Calvert-Lewin,FWD,Leeds,6.0,24.1,10,3.914,,3.914,model,4.083,0.001,0.0,0.0,2.0,12.707
Virgil,DEF,Liverpool,6.5,16.5,10,3.83,,3.83,model,3.146,0.477,1.223,0.0,2.0,8.896
Isak,FWD,Liverpool,9.0,11.4,10,3.813,,3.813,model,4.138,0.0,0.0,0.0,2.0,12.707
Enzo,MID,Chelsea,7.0,5.5,10,3.812,,3.812,model,3.697,0.01,0.25,0.0,2.0,9.403
Senesi,DEF,Tottenham,6.0,10.6,10,3.789,,3.789,model,3.171,1.104,0.825,0.0,3.0,8.896
Gvardiol,DEF,Man City,5.5,12.6,10,3.758,,3.758,model,3.732,0.008,1.219,0.0,2.0,9.985
Wirtz,MID,Liverpool,7.5,12.6,10,3.727,,3.727,model,3.852,0.061,0.225,0.0,2.0,11.358
Groß,MID,Brighton,5.5,9.3,10,3.684,,3.684,model,3.639,0.009,0.255,0.0,2.0,9.403
Lacroix,DEF,Chelsea,6.0,11.7,10,3.671,,3.671,model,3.116,0.481,1.171,0.0,2.0,8.896
Cherki,MID,Man City,7.5,9.2,10,3.67,,3.67,model,4.169,0.05,0.212,0.0,2.0,11.985
Mukiele,DEF,Sunderland,5.5,7.5,10,3.619,,3.619,model,3.117,0.719,1.024,0.0,3.0,8.896
Thiaw,DEF,Newcastle,5.0,2.0,10,3.614,,3.614,model,3.479,0.801,0.88,0.0,3.0,9.896
Foden,MID,Man City,7.0,7.3,10,3.611,,3.611,model,4.027,0.013,0.242,0.0,2.0,11.985
Keane,DEF,Everton,5.0,1.6,10,3.605,,3.605,model,3.61,0.465,1.302,0.0,2.0,8.999
Sarr,MID,Crystal Palace,6.5,8.8,10,3.601,,3.601,model,3.9,0.002,0.191,0.0,2.0,11.035
João Pedro,FWD,Chelsea,7.5,54.9,10,3.583,,3.583,model,3.681,0.0,0.0,0.0,2.0,12.707
Rogers,MID,Chelsea,7.5,28.8,10,3.532,,3.532,model,2.992,0.012,0.273,0.0,2.0,9.358
Pickford,GK,Everton,5.5,8.9,10,3.519,,3.519,model,2.53,0.0,1.786,0.0,2.0,6.51
Anderson,MID,Man City,6.5,12.0,10,3.49,,3.49,model,2.713,0.436,0.308,0.0,3.0,9.254
Rayan,MID,Bournemouth,6.5,3.5,10,3.482,,3.482,model,4.089,0.047,0.216,0.0,2.0,11.985
Evanilson,FWD,Bournemouth,6.0,2.0,10,3.477,,3.477,model,3.857,0.0,0.0,0.0,2.0,12.707
Dewsbury-Hall,MID,Everton,6.5,3.8,10,3.458,,3.458,model,3.648,0.095,0.29,0.0,2.0,10.254
Rodon,DEF,Leeds,4.5,1.8,10,3.448,,3.448,model,3.208,0.769,1.031,0.0,3.0,8.358
Amad,MID,Man United,6.0,1.6,10,3.436,,3.436,model,3.917,0.017,0.194,0.0,2.0,11.985
Ampadu,MID,Leeds,5.5,1.6,10,3.417,,3.417,model,2.824,0.769,0.252,0.0,3.0,9.358
Mykolenko,DEF,Everton,4.5,1.3,10,3.412,,3.412,model,2.971,0.035,1.475,0.0,2.0,8.358
Ballard,DEF,Sunderland,5.0,3.8,10,3.409,,3.409,model,3.258,0.898,0.885,0.0,3.0,8.358
Watkins,FWD,Aston Villa,8.0,12.7,10,3.4,,3.4,model,3.521,0.0,0.0,0.0,2.0,10.98
Vuskovic,DEF,Brighton,5.0,2.9,10,3.398,,3.398,model,3.806,0.496,1.068,0.0,2.0,8.358
Madueke,MID,Arsenal,6.5,0.4,10,3.392,,3.392,model,4.521,0.001,0.278,0.0,1.0,12.985
Mateta,FWD,Crystal Palace,6.5,6.8,10,3.376,,3.376,model,3.818,0.0,0.0,0.0,2.0,12.707
Zubimendi,MID,Arsenal,5.5,1.5,10,3.358,,3.358,model,3.468,0.104,0.463,0.0,3.0,9.358
Shaw,DEF,Man United,4.5,24.5,10,3.357,,3.357,model,3.03,0.263,1.172,0.0,2.0,8.896
Struijk,DEF,Brighton,5.0,0.5,10,3.327,,3.327,model,3.411,0.535,1.008,0.0,2.0,8.896
E.Le Fée,MID,Sunderland,6.0,12.8,10,3.316,,3.316,model,2.754,0.4,0.234,0.0,2.0,8.627
Hill,DEF,Bournemouth,5.5,1.2,10,3.313,,3.313,model,3.39,0.722,0.957,0.0,2.0,8.896
Gakpo,MID,Liverpool,7.0,3.4,10,3.288,,3.288,model,3.645,0.001,0.216,0.0,2.0,9.358
O'Brien,DEF,Everton,5.0,0.5,10,3.278,,3.278,model,3.13,0.071,1.374,0.0,2.0,8.896
Gibbs-White,MID,Nott'm Forest,8.0,11.6,10,3.276,,3.276,model,3.04,0.001,0.171,0.0,2.0,9.358
Muharemović,DEF,Leeds,5.0,1.4,10,3.265,,3.265,model,3.964,0.57,0.944,0.0,2.0,8.896
Wilson,MID,Leeds,6.5,8.3,10,3.263,,3.263,model,3.466,0.007,0.214,0.0,2.0,9.358
Stach,MID,Leeds,6.0,1.2,10,3.256,,3.256,model,3.269,0.349,0.228,0.0,2.0,9.358
Muñoz,DEF,Crystal Palace,5.5,11.6,10,3.251,,3.251,model,3.355,0.023,0.979,0.0,2.0,8.985
Van Hecke,DEF,Tottenham,5.0,8.3,10,3.246,,3.246,model,2.906,0.471,0.921,0.0,2.0,8.896
van Ewijk,DEF,Coventry,4.0,15.9,10,3.245,,3.245,model,3.086,0.981,0.747,0.0,3.0,8.358
Alderete,DEF,Sunderland,5.0,1.1,10,3.235,,3.235,model,3.184,0.765,0.923,0.0,2.0,8.358
Donnarumma,GK,Man City,5.5,11.0,10,3.222,,3.222,model,2.569,0.0,1.541,0.0,2.0,6.51
Schade,MID,Brentford,6.0,2.1,10,3.22,,3.22,model,3.634,0.004,0.164,0.0,2.0,9.358
Rúben,DEF,Man City,5.5,1.4,10,3.198,,3.198,model,3.083,0.036,1.35,0.0,2.0,8.358
Matheus N.,DEF,Man City,6.0,4.8,10,3.193,,3.193,model,3.012,0.052,1.238,0.0,2.0,8.896
Palestra,DEF,Chelsea,5.5,1.8,10,3.187,,3.187,model,3.624,0.507,0.939,0.0,2.0,8.896
F.Kadıoğlu,DEF,Brighton,4.5,2.9,10,3.179,,3.179,model,3.145,0.101,1.108,0.0,2.0,8.896
Bruno G.,MID,Newcastle,7.0,10.0,10,3.164,,3.164,model,2.826,0.007,0.213,0.0,2.0,9.254
